strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
ROSELLA,Control,1633_0_180,160,3.824420970519204,-0.007941753880294278,0.9139425213735609,False,False,Brownian
ROSELLA,Control,1633_0_181,117,3.6782389737825425,0.00014755007948252796,0.9852900942697008,False,False,Brownian
ROSELLA,Control,1633_0_192,65,2.343802112403586,-0.02527563388563947,0.8889683676149723,True,False,Lévy
ROSELLA,Control,1633_0_195,128,3.243801508205237,-0.07991865847796664,0.38053880923743877,False,False,Brownian
ROSELLA,Control,1633_0_196,71,2.2746370765042907,-0.47371457603438927,0.5252153256797886,True,False,Lévy
ROSELLA,Control,1633_0_201,66,3.53058098987359,-1.6491771306425553,0.11235180314980824,False,False,Brownian
ROSELLA,Control,1633_0_206,54,4.02912037640654,-0.7094451420990489,0.2275960486761026,False,False,Brownian
ROSELLA,Control,1633_0_207,59,3.970543232332922,-0.35404925682112176,0.5064736066130642,False,False,Brownian
ROSELLA,Control,1633_0_21,163,4.107626958890678,-0.23812977186003426,0.646078382631172,False,False,Brownian
ROSELLA,Control,1633_0_212,62,4.616877518902882,-0.09067172211323804,0.7694377373242782,False,False,Brownian
ROSELLA,Control,1633_0_217,81,2.409518405116902,-0.23845752454731817,0.6432308842152201,True,False,Lévy
ROSELLA,Control,1633_0_22,195,4.014699154165058,-0.038187164815551844,0.8595387863172865,False,False,Brownian
ROSELLA,Control,1633_0_227,55,2.9888372457693553,-0.0007797704430451691,0.9546078993661344,True,False,Lévy
ROSELLA,Control,1633_0_231,59,4.58844696159041,0.0005077268670243829,0.7431349640365021,False,False,Brownian
ROSELLA,Control,1633_0_251,62,2.7926790024329513,-0.3301063127565349,0.2267414603812754,True,False,Lévy
ROSELLA,Control,1633_0_254,85,4.000370096745579,-0.0016633862643524733,0.9643011075498049,False,False,Brownian
ROSELLA,Control,1633_0_260,55,3.1806811977722966,-0.020814528254113895,0.8821181133923611,False,False,Brownian
ROSELLA,Control,1633_0_262,84,4.137378636641641,0.03158696362108537,0.3888319306752328,False,False,Brownian
ROSELLA,Control,1633_0_27,204,4.833748193695226,-1.3126956665022038,0.08033310396044772,False,False,Brownian
ROSELLA,Control,1633_0_272,78,3.91303338862468,-0.061396801951912994,0.8114422426375529,False,False,Brownian
ROSELLA,Control,1633_0_275,88,2.842546710633014,-0.6753637839624682,0.17622133926018202,True,False,Lévy
ROSELLA,Control,1633_0_278,84,6.021475518616345,-0.8286771838450704,0.05562274605816064,False,False,Brownian
ROSELLA,Control,1633_0_28,173,1.859795483636336,-0.17467050922779448,0.741807177527333,True,False,Lévy
ROSELLA,Control,1633_0_284,90,6.06808423973947,-0.344701506853641,0.1697717691333599,False,False,Brownian
ROSELLA,Control,1633_0_29,65,2.790392223033944,-0.7079686601383262,0.40078988856431164,True,False,Lévy
ROSELLA,Control,1633_0_291,71,4.199224130700369,0.0001406814649083099,0.9632308569684003,False,False,Brownian
ROSELLA,Control,1633_0_293,60,4.424869794626451,-0.0003515214667605959,0.9167224292536184,False,False,Brownian
ROSELLA,Control,1633_0_3,124,3.5535815167787215,-1.4288654231895899,0.08585272114591226,False,False,Brownian
ROSELLA,Control,1633_0_310,63,3.181195804972146,-0.001876470202650804,0.9627288469502964,False,False,Brownian
ROSELLA,Control,1633_0_359,56,3.012704369894144,-0.5356058149494853,0.5197397087264909,False,False,Brownian
ROSELLA,Control,1633_0_366,50,2.4467226199383987,-0.13286912325489553,0.7588629150458903,True,False,Lévy
ROSELLA,Control,1633_0_367,52,3.343886750472321,-1.432870467883922,0.310623312307716,False,False,Brownian
ROSELLA,Control,1633_0_39,129,2.693938115973555,-0.7515052587285603,0.2772419614609303,True,False,Lévy
ROSELLA,Control,1633_0_41,194,3.5611784926276933,-0.18060067204177688,0.6899203539661949,False,False,Brownian
ROSELLA,Control,1633_0_43,79,2.341025940007521,-0.34164682206366215,0.6125335464773594,True,False,Lévy
ROSELLA,Control,1633_0_45,99,2.0525339373456206,-2.7957747414449163,0.15752859218613036,True,False,Lévy
ROSELLA,Control,1633_0_46,142,3.0827628364753914,-0.5368409987364129,0.5175317675245522,False,False,Brownian
ROSELLA,Control,1633_0_49,126,5.996156642892232,-0.02792508461928689,0.9204336969377909,False,False,Brownian
ROSELLA,Control,1633_0_51,61,10.675491775828107,-1.020323028090817,0.07227083763386331,False,False,Brownian
ROSELLA,Control,1633_0_54,120,6.82727771915571,0.00048453943826024665,0.9496963211294872,False,False,Brownian
ROSELLA,Control,1633_0_55,199,4.072491816920607,-0.76879102373076,0.2794230721448021,False,False,Brownian
ROSELLA,Control,1633_0_59,219,3.6924069119317138,-0.30998571758132076,0.5119702484753907,False,False,Brownian
ROSELLA,Control,1633_0_6,162,3.160397222720998,-0.8853723427887243,0.11620853232109438,False,False,Brownian
