strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
UA44,Control,1056_6_65,96,2.538023676197951,-0.6658249605530022,0.4541982250914993,True,False,Lévy
UA44,Control,1056_6_71,198,13.683178469957909,-0.7889518078652503,0.12158577081839649,False,False,Brownian
UA44,Control,1056_6_78,125,2.8440393585210577,-1.8808447335761507,0.033582521626680614,True,False,Lévy
UA44,Control,1056_6_8,157,4.077564819271286,-0.0026331946569126963,0.9601803017719278,False,False,Brownian
UA44,Control,1056_6_99,139,5.538716817139153,-0.6769204341744917,0.19995037687027473,False,False,Brownian
UA44,Control,1230_12_109,157,3.320399658665158,-0.01941024539257863,0.8899752582913186,False,False,Brownian
UA44,Control,1230_12_129,53,3.3004924092503063,-0.04036267822805306,0.8422565677675165,False,False,Brownian
UA44,Control,1230_12_15,118,2.6250094011646343,-1.123843798707604,0.34892108810215894,True,False,Lévy
UA44,Control,1230_12_154,55,7.748461606434557,-0.6533857411960332,0.2769515509645464,False,False,Brownian
UA44,Control,1230_12_155,52,2.207612904374092,-0.8257339014069598,0.20831069179842288,True,False,Lévy
UA44,Control,1230_12_158,93,6.387319564708787,-0.9197703102501373,0.15277427767690707,False,False,Brownian
UA44,Control,1230_12_162,80,4.682047083036698,-0.924717934128521,0.4012972698503894,False,False,Brownian
UA44,Control,1230_12_169,87,2.658573002823143,-0.42260816971466464,0.5435006228628296,True,False,Lévy
UA44,Control,1230_12_178,114,2.8607631763739834,-0.6052669587768433,0.4654385773651559,True,False,Lévy
UA44,Control,1230_12_180,124,3.4723155735821174,-0.5527948861289722,0.46765431042633687,False,False,Brownian
UA44,Control,1230_12_181,124,2.7765525976356087,-0.10090796199180263,0.11709075250028364,True,False,Lévy
UA44,Control,1230_12_182,73,2.248796431552729,-0.11602241890086229,0.7267607345626931,True,False,Lévy
UA44,Control,1230_12_184,61,5.628616191950795,-0.9826133624448057,0.163018147202582,False,False,Brownian
UA44,Control,1230_12_193,134,3.0644961523211705,-0.37162621380169947,0.5763121223890617,False,False,Brownian
UA44,Control,1230_12_203,189,8.813418742854445,-0.11407610789409466,0.20529220907809587,False,False,Brownian
UA44,Control,1230_12_216,63,3.082777617058354,-0.008819956251780336,0.0077250996874189855,False,False,Brownian
UA44,Control,1230_12_221,68,2.1743823185981834,-1.7561931201888772,0.23842464839327815,True,False,Lévy
UA44,Control,1230_12_238,57,3.721988534889252,-0.022778843508866053,0.35785590438955395,False,False,Brownian
UA44,Control,1230_12_250,86,2.8424633244886897,-0.49139181066022286,0.5347661437476805,True,False,Lévy
UA44,Control,1230_12_269,54,2.6472275738818034,-0.6752621433370936,0.448495476982956,True,False,Lévy
UA44,Control,1230_12_270,53,2.5236246798174333,-0.8268424764958122,0.4268572407486315,True,False,Lévy
UA44,Control,1230_12_272,107,4.905921294438876,-0.8086605534762271,0.2055000445098688,False,False,Brownian
UA44,Control,1230_12_28,159,2.4570326542034095,-2.2995132559651914,0.18167730577687136,True,False,Lévy
UA44,Control,1230_12_290,67,4.269012487931116,-0.7151914574241456,0.27508503597927125,False,False,Brownian
UA44,Control,1230_12_297,144,7.030518282415874,0.002528541815777885,0.9553656685720979,False,False,Brownian
UA44,Control,1230_12_298,124,3.7585207472211097,-0.08320196432862803,0.35299042844122785,False,False,Brownian
UA44,Control,1230_12_311,57,7.8532646449583865,-1.2063811331158518,0.38645868222951774,False,False,Brownian
UA44,Control,1230_12_32,99,3.2340132430005606,-0.9005872146300391,0.17026330436812465,False,False,Brownian
UA44,Control,1230_12_327,86,2.0731572008850727,-0.5008568433639504,0.5407300549719958,True,False,Lévy
UA44,Control,1230_12_365,55,2.0838113619183884,0.0008240901747486595,0.9220611592214074,True,False,Lévy
UA44,Control,1230_12_369,143,4.797976756092739,-0.03205450058926318,0.8551408132715422,False,False,Brownian
