strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
NL5901,CBD 3uM,1517_0_21,205,8.705658758019535,-0.009974687478653748,0.3452308274768052,False,False,Brownian
NL5901,CBD 3uM,1517_0_23,157,4.984962055251104,-0.2877245390028166,0.2449774141028065,False,False,Brownian
NL5901,CBD 3uM,1517_0_27,151,6.046171456851596,0.07656792807069479,0.6512633002495094,False,False,Brownian
NL5901,CBD 3uM,1517_0_3,117,2.4187542170717458,-2.129361497528401,0.1004864800536054,True,False,Lévy
NL5901,CBD 3uM,1517_0_33,80,2.922077020643208,-0.6921868437080114,0.27395461092564066,True,False,Lévy
NL5901,CBD 3uM,1517_0_4,95,7.01610898656132,-0.5819931057287911,0.3878992735352499,False,False,Brownian
NL5901,CBD 3uM,1517_0_43,64,31.478083782491307,-2.1140866435675445,0.0207775950370906,False,False,Brownian
NL5901,CBD 3uM,1517_0_57,90,3.577576454853287,-2.734541789580777,0.03361589097758923,False,False,Brownian
NL5901,CBD 3uM,1517_0_59,76,6.987392460966297,-0.03415626881252748,0.8628890913500366,False,False,Brownian
NL5901,CBD 3uM,1517_0_6,83,4.027224257923615,-1.4501404908870081,0.14542959083414103,False,False,Brownian
NL5901,CBD 3uM,1517_0_61,56,11.736133182683922,-0.7065133614292263,0.01944419542488688,False,False,Brownian
NL5901,CBD 3uM,1517_0_7,225,18.66742871256493,-3.619226291486245,0.001821921443064416,False,False,Brownian
NL5901,CBD 3uM,1517_0_8,194,144.81023679026293,-0.46762338664756786,0.573048466654973,False,False,Brownian
NL5901,CBD 3uM,1517_0_9,161,3.6730706725673437,-2.61829101004308,0.009442744803615524,False,False,Brownian
NL5901,CBDV 30uM,1734_2_0,137,71.04048790608081,2.18104862946527,0.23763111144467874,False,False,Brownian
NL5901,CBDV 30uM,1734_2_1,132,926.9640017602223,,,False,False,Brownian
NL5901,CBDV 30uM,1734_2_10,176,2.958932151355722,-0.1444376485704617,0.7380239993462168,True,False,Lévy
NL5901,CBDV 30uM,1734_2_11,193,4.905767751605604,-0.006448446059804436,0.3287448209273871,False,False,Brownian
NL5901,CBDV 30uM,1734_2_12,174,2.362983123298664,-0.4469997775759751,0.5627138243094654,True,False,Lévy
NL5901,CBDV 30uM,1734_2_13,68,5.167135541446114,0.0037946804463451778,0.03277466944068609,False,True,Brownian
NL5901,CBDV 30uM,1734_2_14,140,8.54813550431102,-0.005171533253324534,0.9399093357395488,False,False,Brownian
NL5901,CBDV 30uM,1734_2_15,218,3.98912781751203,-0.49766291885851244,0.542239098092701,False,False,Brownian
NL5901,CBDV 30uM,1734_2_16,153,3.2156961689689245,0.0008231187088594272,0.9356399500132973,False,False,Brownian
NL5901,CBDV 30uM,1734_2_2,53,3.7846414970633933,-0.028184361477856523,0.8887772378090874,False,False,Brownian
NL5901,CBDV 30uM,1734_2_25,169,1.9407792743718866,-1.6695937748366196,0.278965663036296,True,False,Lévy
NL5901,CBDV 30uM,1734_2_3,104,3.0959941974945315,-0.1483112981399195,0.714392940680401,False,False,Brownian
NL5901,CBDV 30uM,1734_2_4,83,3.2005241717598056,-0.34344095081710835,0.6082467945950769,False,False,Brownian
NL5901,CBDV 30uM,1734_2_45,82,2.9959606087638777,-0.7460211827195544,0.12202638221615465,True,False,Lévy
NL5901,CBDV 30uM,1734_2_48,106,3.2173395620648337,-0.22065770233571702,0.6631816032413336,False,False,Brownian
NL5901,CBDV 30uM,1734_2_52,88,2.6416352240766994,-0.010498732489039764,0.6289323877554611,True,False,Lévy
NL5901,CBDV 30uM,1734_2_6,52,2.049553315849668,-1.8597739211310813,0.29279513855937234,True,False,Lévy
NL5901,CBDV 30uM,1734_2_64,66,2.8076823253304433,-0.10815468685513596,0.7629806249687162,True,False,Lévy
NL5901,CBDV 30uM,1734_2_66,50,2.6302804377144264,-0.1217947914884808,0.4908741781396688,True,False,Lévy
NL5901,CBDV 30uM,1734_2_67,50,2.4421604932681955,0.0006214933903706532,0.942160460620965,True,False,Lévy
NL5901,CBDV 30uM,1734_2_7,197,2.584560081049724,-0.7167238672230187,0.4441518407653815,True,False,Lévy
NL5901,CBDV 30uM,1734_2_8,50,3.359135352302981,-0.01045866415122143,0.9130378404913532,False,False,Brownian
NL5901,CBDV 30uM,1740_1_0,152,3.0211222506048503,-0.12104730584311696,0.736155465910554,False,False,Brownian
NL5901,CBDV 30uM,1740_1_1,175,5.702007241701994,-0.29233604183550155,0.1695563579008007,False,False,Brownian
NL5901,CBDV 30uM,1740_1_10,118,38.83066996108837,-8.92338525908557,0.004463589563732328,False,False,Brownian
