FRAME;ID;X;Y;LOST_COUNT;#PIX;X_SIZE;Y_SIZE;SHAPE;CEPA;TRATAMIENTO;FECHA
160;111;783;754;0;89;8;13;1894;;;
160;113;938;678;0;48;10;11;4383;;;
160;121;517;385;0;52;11;34;51938;;;
160;138;965;365;0;38;21;7;2451;;;
160;143;925;736;1;55;12;8;785;;;
160;145;884;841;9;70;35;34;6441;;;
160;160;564;307;0;58;29;29;56385;;;
160;166;732;840;0;56;19;8;3315;;;
160;167;879;325;4;53;15;10;4383;;;
160;171;935;447;4;69;9;7;4375;;;
160;177;1034;525;0;76;22;9;3537;;;
160;181;1055;527;5;76;22;8;371;;;
160;184;858;329;4;49;25;10;39408;;;
160;186;1045;567;0;86;6;19;12839;;;
160;187;1065;722;0;88;9;22;22322;;;
160;188;590;594;7;69;6;11;4383;;;
160;189;868;358;2;34;6;12;30515;;;
160;191;1031;835;9;81;7;17;9830;;;
160;195;1064;617;0;91;20;20;50291;;;
160;196;736;546;5;92;13;11;10136;;;
160;197;923;531;8;59;21;18;51985;;;
160;199;797;779;3;67;22;35;16680;;;
160;201;743;447;0;82;25;24;4906;;;
160;202;737;347;9;44;22;11;3073;;;
160;207;1032;435;2;57;20;19;315;;;
160;208;593;269;4;45;24;23;63763;;;
160;210;1102;667;3;32;10;7;4383;;;
160;211;943;344;1;31;30;34;57889;;;
160;212;636;291;7;68;9;16;52416;;;
160;213;785;345;1;78;18;21;52227;;;
160;214;725;472;1;40;18;16;3279;;;
160;215;1054;700;6;44;30;35;53553;;;
160;216;1020;748;4;55;11;8;4383;;;
160;217;735;394;5;54;10;8;4375;;;
160;218;900;856;0;31;16;18;13070;;;
160;219;1072;801;2;41;14;19;12607;;;
161;0;672;300;0;68;28;19;10385;;;
161;1;898;307;0;48;18;10;6557;;;
161;2;940;296;0;47;12;16;13068;;;
161;4;926;330;0;51;31;32;50777;;;
161;5;582;344;0;35;26;16;3320;;;
161;6;705;337;0;59;7;9;4383;;;
161;8;836;344;0;53;22;20;4380;;;
161;10;905;370;0;77;18;21;29318;;;
161;12;504;382;0;59;34;35;58448;;;
161;13;565;384;0;59;16;21;17601;;;
161;14;582;394;0;55;14;18;52355;;;
161;15;713;409;0;84;22;23;5262;;;
161;16;857;393;0;76;10;15;29455;;;
161;17;902;391;0;93;19;17;32887;;;
161;18;968;394;0;41;19;9;1916;;;
161;19;522;413;0;54;13;18;50183;;;
161;20;827;430;0;67;7;14;26126;;;
161;21;871;424;1;69;35;26;1548;;;
161;22;893;420;0;30;19;10;5401;;;
161;23;922;433;0;89;17;16;60993;;;
161;24;979;428;0;63;12;9;8176;;;
161;25;717;465;0;32;18;15;36037;;;
161;27;810;472;0;86;34;25;3715;;;
161;28;835;468;0;79;21;24;13184;;;
161;29;983;462;0;74;11;7;4447;;;
161;30;1038;496;0;79;17;5;1009;;;
161;33;1041;526;0;87;28;8;3376;;;
161;34;1091;526;0;68;9;12;9964;;;
161;35;908;566;0;73;10;13;5983;;;
161;38;1095;577;0;67;13;7;1651;;;
161;39;858;619;0;42;9;19;26179;;;
161;40;961;616;0;60;7;13;30503;;;
161;41;1014;591;1;61;9;21;9779;;;
161;42;1017;611;0;39;18;33;17992;;;
161;43;738;650;0;57;18;22;12558;;;
161;44;999;626;0;57;25;21;4462;;;
161;46;736;686;0;60;10;7;4383;;;
161;47;879;686;0;52;15;11;287;;;
161;48;979;687;0;67;20;20;28184;;;
161;49;731;716;0;103;10;11;4383;;;
161;50;886;725;0;82;17;17;4920;;;
161;51;967;732;0;86;7;25;26147;;;
161;52;1022;706;0;35;19;30;13507;;;
161;54;723;746;0;98;8;12;18039;;;
161;56;765;752;6;91;28;15;2449;;;
161;57;810;751;0;64;13;12;4927;;;
161;60;1035;773;0;43;8;22;24615;;;
161;61;851;824;0;52;18;22;4403;;;
161;62;1004;808;0;67;20;24;13064;;;
161;65;783;847;0;83;19;18;51219;;;
161;66;873;857;0;50;20;19;7311;;;
161;67;1017;837;0;93;9;17;9830;;;
161;68;706;873;0;61;6;10;4479;;;
161;69;842;869;0;75;18;8;3549;;;
161;70;659;917;0;44;23;26;4920;;;
161;75;859;445;0;55;30;31;50984;;;
161;76;835;590;0;30;8;10;4383;;;
161;77;851;722;1;63;15;8;4927;;;
161;78;1082;724;0;41;15;21;63268;;;
161;79;1081;743;7;59;19;20;62476;;;
161;81;1070;770;0;53;23;19;52243;;;
161;82;635;937;1;54;7;13;4415;;;
161;83;679;316;0;59;13;21;49187;;;
161;90;873;483;4;40;13;15;30481;;;
161;91;896;537;1;51;9;8;4895;;;
161;96;1030;806;1;37;19;19;4383;;;
161;100;543;858;0;104;19;9;2033;;;
161;111;783;754;0;91;10;11;4383;;;
161;113;938;678;1;48;10;11;4383;;;
161;121;517;385;1;52;11;34;51938;;;
161;138;957;364;0;44;23;9;35283;;;
161;143;925;736;0;58;13;8;785;;;
161;160;564;307;1;58;29;29;56385;;;
161;166;732;840;1;56;19;8;3315;;;
161;167;879;324;0;41;24;19;5324;;;
161;171;935;447;5;69;9;7;4375;;;
161;177;1034;525;1;76;22;9;3537;;;
161;181;1055;527;0;84;22;8;369;;;
161;184;858;329;5;49;25;10;39408;;;
161;186;1045;567;0;86;7;19;12839;;;
161;187;1065;722;0;82;8;22;22322;;;
161;188;590;594;8;69;6;11;4383;;;
161;189;868;358;3;34;6;12;30515;;;
161;191;1031;836;0;77;7;16;26214;;;
161;195;1065;618;0;88;21;20;33875;;;
161;196;736;546;0;96;13;11;10136;;;
161;197;923;531;9;59;21;18;51985;;;
161;199;797;779;4;67;22;35;16680;;;
161;201;745;445;0;78;13;19;12846;;;
161;207;1031;436;0;61;20;10;37809;;;
161;208;593;269;5;45;24;23;63763;;;
161;210;1102;667;4;32;10;7;4383;;;
161;211;943;344;2;31;30;34;57889;;;
161;212;636;291;8;68;9;16;52416;;;
161;213;785;345;2;78;18;21;52227;;;
161;214;725;472;2;40;18;16;3279;;;
161;215;1054;700;7;44;30;35;53553;;;
161;216;1020;748;5;55;11;8;4383;;;
161;217;735;394;6;54;10;8;4375;;;
161;218;905;856;0;39;20;19;13094;;;
161;219;1072;801;3;41;14;19;12607;;;
162;0;671;299;0;77;29;18;10393;;;
162;1;898;304;0;42;5;12;25671;;;
162;2;940;296;0;49;13;16;13068;;;
162;4;926;331;0;58;32;34;25145;;;
162;5;582;344;1;35;26;16;3320;;;
162;6;697;347;0;68;9;9;4383;;;
162;8;835;344;0;62;21;34;7369;;;
162;10;905;370;0;73;18;32;5702;;;
162;12;504;382;0;52;34;35;58448;;;
162;13;564;385;0;61;16;20;18113;;;
162;14;582;393;0;58;14;18;52419;;;
162;15;714;409;0;78;22;22;5260;;;
162;16;856;393;0;74;9;15;29455;;;
162;17;904;390;0;83;17;22;2151;;;
162;18;969;394;0;47;19;9;3544;;;
162;19;522;413;0;43;13;18;52231;;;
162;20;827;430;0;72;7;14;26190;;;
162;21;871;424;2;69;35;26;1548;;;
162;22;892;420;0;62;21;22;14595;;;
162;23;922;433;0;85;20;20;58881;;;
162;24;983;427;0;50;12;9;7676;;;
162;25;717;462;0;38;19;19;7375;;;
162;27;812;474;0;108;35;24;1539;;;
162;28;835;467;0;77;21;15;4912;;;
162;29;982;462;0;73;10;7;4479;;;
162;30;1039;496;0;61;16;5;4080;;;
162;33;1041;526;0;95;29;8;3504;;;
162;34;1089;529;0;72;9;11;4383;;;
162;35;908;565;0;76;11;12;6126;;;
162;38;1095;578;0;70;13;6;1905;;;
162;39;858;619;0;45;10;19;26179;;;
162;40;961;619;0;58;6;13;30535;;;
162;41;1014;591;0;48;9;20;26147;;;
162;42;1017;612;0;38;17;33;25673;;;
162;43;737;648;0;64;18;22;13214;;;
162;44;998;625;0;62;24;21;4462;;;
162;46;738;686;0;50;10;6;4383;;;
162;47;877;689;0;63;15;12;287;;;
162;48;979;687;0;68;18;20;28177;;;
162;49;732;717;0;103;11;10;4383;;;
162;50;883;728;0;85;17;23;13068;;;
162;51;967;732;0;90;10;25;26210;;;
162;52;1022;706;0;28;16;32;13379;;;
162;54;724;746;0;92;9;12;18022;;;
162;56;765;752;7;91;28;15;2449;;;
162;57;810;750;0;60;13;13;4415;;;
162;60;1035;773;0;33;7;19;61447;;;
162;61;849;824;0;56;19;22;4403;;;
162;62;1005;808;0;67;21;23;4379;;;
162;65;783;846;0;75;20;18;51251;;;
162;66;873;857;0;53;29;33;4206;;;
162;67;1018;837;0;96;8;18;9078;;;
162;68;706;873;1;61;6;10;4479;;;
162;69;842;869;0;76;18;8;3541;;;
162;70;663;909;0;41;9;11;4383;;;
162;75;859;445;0;49;30;35;50744;;;
162;76;833;591;0;28;8;9;4927;;;
162;77;851;722;2;63;15;8;4927;;;
162;78;1091;728;0;46;14;26;30470;;;
162;79;1081;743;8;59;19;20;62476;;;
162;81;1070;770;0;64;21;19;51219;;;
162;82;635;937;2;54;7;13;4415;;;
162;83;679;317;0;57;13;20;32871;;;
162;90;873;483;5;40;13;15;30481;;;
162;91;901;517;0;28;18;26;55680;;;
162;96;1030;806;0;37;19;17;4383;;;
162;100;545;858;0;93;19;10;2033;;;
162;111;783;754;0;92;10;11;4383;;;
162;113;938;677;0;48;10;12;19543;;;
162;121;518;385;0;47;12;33;52962;;;
162;138;966;366;0;50;25;7;36177;;;
162;143;925;736;1;58;13;8;785;;;
162;160;564;307;2;58;29;29;56385;;;
162;166;732;840;2;56;19;8;3315;;;
162;167;875;324;0;53;15;12;4383;;;
162;171;935;447;6;69;9;7;4375;;;
162;177;1034;525;2;76;22;9;3537;;;
162;181;1055;527;1;84;22;8;369;;;
162;184;858;329;6;49;25;10;39408;;;
162;186;1045;568;0;84;7;20;8806;;;
162;187;1065;722;0;85;9;22;22323;;;
162;188;590;594;9;69;6;11;4383;;;
162;189;868;358;4;34;6;12;30515;;;
162;191;1031;836;1;77;7;16;26214;;;
162;195;1076;632;0;28;10;11;4383;;;
162;196;736;546;1;96;13;11;10136;;;
162;199;797;779;5;67;22;35;16680;;;
162;201;747;443;0;88;13;22;13932;;;
162;207;1031;435;0;59;20;20;35259;;;
162;208;593;269;6;45;24;23;63763;;;
162;210;1102;667;5;32;10;7;4383;;;
162;211;943;344;3;31;30;34;57889;;;
162;212;636;291;9;68;9;16;52416;;;
162;213;785;345;3;78;18;21;52227;;;
162;214;725;472;3;40;18;16;3279;;;
162;215;1054;700;8;44;30;35;53553;;;
162;216;1020;748;6;55;11;8;4383;;;
162;217;735;394;7;54;10;8;4375;;;
162;218;905;856;1;39;20;19;13094;;;
162;219;1072;801;4;41;14;19;12607;;;
163;0;672;301;0;71;28;15;43152;;;
163;1;899;304;0;63;35;15;20192;;;
163;2;940;296;0;41;12;16;13068;;;
163;4;926;331;0;36;26;21;49253;;;
163;5;582;344;0;31;26;15;36080;;;
163;6;697;347;0;80;12;11;20337;;;
163;8;835;344;0;62;21;33;7369;;;
163;10;905;370;0;72;17;30;5926;;;
163;12;504;382;0;52;34;35;58448;;;
163;13;565;384;0;59;16;21;18113;;;
163;14;582;394;0;58;14;18;52355;;;
163;15;714;409;0;82;22;23;5260;;;
163;16;859;384;0;78;24;29;3276;;;
163;17;903;390;0;82;24;16;16947;;;
163;18;968;394;0;52;20;9;20416;;;
163;19;527;413;0;38;13;18;52231;;;
163;20;826;430;0;70;7;15;26382;;;
163;21;871;424;0;64;35;12;367;;;
163;22;891;420;0;42;21;9;409;;;
163;23;922;433;0;81;21;20;26113;;;
163;24;982;427;0;64;13;10;5599;;;
163;25;717;462;0;39;18;17;3277;;;
163;27;810;472;0;81;34;26;3747;;;
163;28;835;466;0;78;21;16;4912;;;
163;29;983;462;0;78;11;11;4447;;;
163;30;1039;496;0;54;16;5;3952;;;
163;33;1040;527;0;91;28;8;3376;;;
163;34;1091;525;0;71;9;12;9964;;;
163;35;904;568;0;77;12;12;5983;;;
163;38;1095;578;0;58;13;6;1905;;;
163;39;858;618;0;43;9;18;26115;;;
163;40;962;622;0;46;5;13;26183;;;
163;41;1014;591;0;50;11;20;25638;;;
163;42;1017;612;0;42;17;32;17480;;;
163;43;738;649;0;56;17;22;12559;;;
163;44;997;627;0;46;23;20;4223;;;
163;46;737;685;0;48;10;6;4383;;;
163;47;879;687;0;58;15;12;415;;;
163;48;979;687;0;62;13;14;52239;;;
163;49;732;716;0;102;10;11;4383;;;
163;50;884;728;0;83;15;23;13068;;;
163;51;967;732;0;91;9;25;26146;;;
163;52;1022;706;0;45;18;32;13379;;;
163;54;724;746;0;96;9;11;4383;;;
163;56;765;752;8;91;28;15;2449;;;
163;57;810;750;0;61;12;12;4414;;;
163;60;1035;773;0;36;7;19;28951;;;
163;61;849;824;1;56;19;22;4403;;;
163;62;1005;808;1;67;21;23;4379;;;
163;65;784;846;0;93;21;19;51251;;;
163;66;873;857;0;71;20;18;4303;;;
163;67;1018;837;0;99;9;17;10086;;;
163;68;706;873;0;60;6;10;4927;;;
163;69;842;869;0;63;18;7;3549;;;
163;70;663;909;0;46;9;11;4383;;;
163;75;859;445;1;49;30;35;50744;;;
163;76;833;591;1;28;8;9;4927;;;
163;77;851;722;3;63;15;8;4927;;;
163;78;1083;723;0;48;16;10;2999;;;
163;79;1081;743;9;59;19;20;62476;;;
163;81;1070;770;1;64;21;19;51219;;;
163;82;635;937;3;54;7;13;4415;;;
163;83;679;316;0;56;11;17;55;;;
163;90;873;483;6;40;13;15;30481;;;
163;91;901;517;1;28;18;26;55680;;;
163;96;1047;798;0;30;21;26;53531;;;
163;100;543;856;0;99;19;11;2032;;;
163;111;782;754;0;94;9;11;4383;;;
163;113;938;677;1;48;10;12;19543;;;
163;121;518;385;1;47;12;33;52962;;;
163;138;956;364;0;40;32;22;33905;;;
163;143;925;736;0;55;11;8;4383;;;
163;160;564;307;3;58;29;29;56385;;;
163;166;731;839;0;50;17;8;3121;;;
163;167;875;324;1;53;15;12;4383;;;
163;171;935;447;7;69;9;7;4375;;;
163;177;1034;525;3;76;22;9;3537;;;
163;181;1056;527;0;85;21;8;880;;;
163;184;858;329;7;49;25;10;39408;;;
163;186;1045;568;0;85;7;17;8743;;;
163;187;1066;724;0;82;9;22;22322;;;
163;188;590;591;0;70;7;11;4383;;;
163;189;868;358;5;34;6;12;30515;;;
163;191;1031;836;2;77;7;16;26214;;;
163;195;1072;624;0;32;12;14;33075;;;
163;196;736;546;2;96;13;11;10136;;;
163;199;797;779;6;67;22;35;16680;;;
163;201;747;441;0;87;14;23;13102;;;
163;207;1031;435;1;59;20;20;35259;;;
163;208;592;266;0;70;35;28;51013;;;
163;210;1102;667;6;32;10;7;4383;;;
163;211;944;345;0;32;30;34;58913;;;
163;212;636;291;0;63;6;11;53263;;;
163;213;785;345;4;78;18;21;52227;;;
163;214;725;472;4;40;18;16;3279;;;
163;215;1054;700;9;44;30;35;53553;;;
163;216;1020;748;7;55;11;8;4383;;;
163;217;735;394;8;54;10;8;4375;;;
163;218;905;856;2;39;20;19;13094;;;
163;219;1081;785;0;50;18;35;16695;;;
164;0;672;300;0;70;28;14;10385;;;
164;1;898;304;0;61;18;11;6553;;;
164;2;940;296;0;54;12;15;4895;;;
164;4;920;317;0;62;21;33;4807;;;
164;5;582;345;0;33;25;16;36088;;;
164;6;697;347;0;74;12;10;20339;;;
164;8;835;344;0;50;21;32;7369;;;
164;10;905;369;0;70;20;28;5766;;;
164;12;504;381;0;43;34;23;52289;;;
164;13;565;384;0;68;17;20;52417;;;
164;14;581;393;0;50;15;15;35969;;;
164;15;713;410;0;75;22;22;5324;;;
164;16;859;384;0;81;24;29;3276;;;
164;17;903;391;0;96;18;17;32887;;;
164;18;969;394;0;58;19;10;1532;;;
164;19;522;413;0;46;15;17;17415;;;
164;20;826;430;0;72;7;14;26126;;;
164;21;871;424;0;67;35;24;1550;;;
164;22;891;419;0;42;21;9;921;;;
164;23;922;433;0;92;21;22;26121;;;
164;24;983;427;0;67;13;9;5631;;;
164;25;717;468;0;34;19;12;52439;;;
164;27;809;472;0;80;33;24;3715;;;
164;28;835;467;0;78;9;9;4479;;;
164;29;983;463;0;76;11;7;4447;;;
164;30;1038;496;0;75;17;5;2035;;;
164;33;1043;526;0;79;26;8;2481;;;
164;34;1090;528;0;72;9;11;4383;;;
164;35;905;567;0;88;12;12;4479;;;
164;38;1095;578;0;72;13;7;1143;;;
164;39;858;619;0;42;10;19;26115;;;
164;40;961;616;0;54;6;13;30215;;;
164;41;1014;591;0;56;9;20;26147;;;
164;42;1017;611;0;46;18;34;25673;;;
164;43;736;648;0;56;15;22;13070;;;
164;44;997;627;1;46;23;20;4223;;;
164;46;738;686;0;53;10;7;4383;;;
164;47;877;689;0;61;15;12;287;;;
164;48;979;687;0;57;12;14;60929;;;
164;49;733;715;0;106;11;11;4383;;;
164;50;884;728;0;81;16;23;13068;;;
164;51;967;732;0;98;12;25;18018;;;
164;52;1022;706;0;31;19;30;13507;;;
164;54;724;746;0;98;9;11;4383;;;
164;56;766;752;0;92;8;13;4919;;;
164;57;810;750;0;44;13;11;4927;;;
164;60;1035;773;1;36;7;19;28951;;;
164;61;850;824;0;56;19;22;4403;;;
164;62;1005;807;0;68;7;11;4919;;;
164;65;783;846;0;80;20;19;51251;;;
164;66;873;857;0;50;35;33;4207;;;
164;67;1023;833;0;91;9;16;9830;;;
164;68;706;873;0;63;6;10;4479;;;
164;69;842;869;0;71;18;17;16541;;;
164;70;663;909;0;47;10;11;4383;;;
164;75;859;445;2;49;30;35;50744;;;
164;76;835;591;0;31;9;9;4415;;;
164;77;851;722;0;68;9;7;4383;;;
164;78;1082;724;0;38;15;22;63328;;;
164;81;1070;770;0;69;21;20;49171;;;
164;82;635;937;4;54;7;13;4415;;;
164;83;679;317;0;54;11;16;103;;;
164;90;873;483;7;40;13;15;30481;;;
164;91;901;517;0;30;18;26;55680;;;
164;96;1047;798;1;30;21;26;53531;;;
164;100;543;856;0;93;20;10;2032;;;
164;111;782;755;0;96;11;11;4375;;;
164;113;938;678;0;51;10;16;1655;;;
164;121;518;385;2;47;12;33;52962;;;
164;138;963;365;0;33;24;6;36625;;;
164;143;925;736;0;53;11;8;4383;;;
164;160;564;307;0;78;30;31;40001;;;
164;166;731;839;1;50;17;8;3121;;;
164;167;875;324;2;53;15;12;4383;;;
164;171;935;447;8;69;9;7;4375;;;
164;177;1034;525;4;76;22;9;3537;;;
164;181;1056;527;1;85;21;8;880;;;
164;184;858;329;8;49;25;10;39408;;;
164;186;1044;570;0;84;6;17;26214;;;
164;187;1066;724;1;82;9;22;22322;;;
164;188;590;594;0;79;8;11;4383;;;
164;189;869;358;0;28;6;12;30519;;;
164;191;1031;836;3;77;7;16;26214;;;
164;195;1072;624;0;30;13;12;33139;;;
164;196;736;546;3;96;13;11;10136;;;
164;199;796;779;0;82;23;35;316;;;
164;201;747;436;0;93;13;24;8804;;;
164;207;1031;436;0;56;20;18;33083;;;
164;208;592;266;1;70;35;28;51013;;;
164;210;1102;667;7;32;10;7;4383;;;
164;211;944;345;1;32;30;34;58913;;;
164;212;636;291;1;63;6;11;53263;;;
164;213;737;347;0;48;22;12;7361;;;
164;214;725;472;5;40;18;16;3279;;;
164;216;1020;748;8;55;11;8;4383;;;
164;217;735;394;9;54;10;8;4375;;;
164;218;905;856;3;39;20;19;13094;;;
164;219;1081;785;1;50;18;35;16695;;;
165;0;672;300;0;75;28;11;43152;;;
165;1;891;308;0;61;25;22;21896;;;
165;2;940;296;0;49;12;16;13068;;;
165;4;922;317;0;64;23;33;4807;;;
165;5;582;344;0;31;26;14;36080;;;
165;6;705;337;0;64;11;10;4383;;;
165;8;836;343;0;60;22;35;6345;;;
165;10;905;370;0;70;19;32;5830;;;
165;12;504;382;0;54;34;35;58448;;;
165;13;564;384;0;62;18;20;18113;;;
165;14;582;393;0;61;14;19;19651;;;
165;15;714;410;0;73;23;21;5262;;;
165;16;857;393;0;69;10;15;29455;;;
165;17;904;390;0;87;17;22;2151;;;
165;18;970;394;0;46;15;10;3549;;;
165;19;522;413;0;62;13;18;52231;;;
165;20;826;430;0;66;7;14;26190;;;
165;21;871;424;0;58;21;9;2363;;;
165;22;892;420;0;34;20;11;2961;;;
165;23;922;433;1;92;21;22;26121;;;
165;24;983;426;0;70;14;9;4607;;;
165;25;717;468;1;34;19;12;52439;;;
165;27;810;472;0;87;33;26;3619;;;
165;28;835;467;0;78;15;10;4403;;;
165;29;983;462;0;79;11;7;4383;;;
165;30;1039;496;0;60;15;5;4415;;;
165;33;1043;526;1;79;26;8;2481;;;
165;34;1091;526;0;69;10;11;4383;;;
165;35;908;566;0;73;11;12;6095;;;
165;38;1095;577;0;74;13;7;1655;;;
165;39;858;619;0;44;10;18;26179;;;
165;40;961;615;0;72;7;14;30471;;;
165;41;1014;592;0;50;9;21;26163;;;
165;42;1017;611;0;47;18;35;17993;;;
165;43;739;650;0;69;18;23;12558;;;
165;44;998;626;0;56;24;21;4334;;;
165;46;736;686;0;52;10;6;4383;;;
165;47;884;685;0;53;15;12;4383;;;
165;48;978;687;0;61;13;16;52227;;;
165;49;732;715;0;110;11;11;4383;;;
165;50;884;726;0;76;8;10;4415;;;
165;51;967;732;0;92;11;25;18018;;;
165;52;1022;706;0;56;18;35;13379;;;
165;54;724;746;0;91;8;12;1655;;;
165;56;766;752;1;92;8;13;4919;;;
165;57;810;751;0;67;13;12;4927;;;
165;60;1035;777;0;35;20;25;52305;;;
165;61;850;824;0;55;19;22;4403;;;
165;62;1005;807;0;69;20;35;49712;;;
165;65;783;847;0;87;20;19;51251;;;
165;66;873;857;0;50;20;18;4303;;;
165;67;1023;832;0;79;6;15;13111;;;
165;68;705;873;0;56;15;15;4383;;;
165;69;842;869;0;65;18;7;3549;;;
165;70;659;917;0;52;23;28;13068;;;
165;75;859;445;3;49;30;35;50744;;;
165;76;835;591;1;31;9;9;4415;;;
165;77;851;722;1;68;9;7;4383;;;
165;78;1082;723;0;43;15;7;415;;;
165;81;1070;770;1;69;21;20;49171;;;
165;82;635;937;5;54;7;13;4415;;;
165;83;679;316;0;60;12;20;16423;;;
165;90;873;483;8;40;13;15;30481;;;
165;91;901;518;0;28;18;26;39298;;;
165;96;1047;798;2;30;21;26;53531;;;
165;100;540;855;0;99;21;12;2032;;;
165;111;782;754;0;90;10;10;4383;;;
165;113;938;678;1;51;10;16;1655;;;
165;121;518;385;3;47;12;33;52962;;;
165;138;955;364;0;43;21;17;35039;;;
165;143;925;736;0;47;10;8;4895;;;
165;160;564;307;1;78;30;31;40001;;;
165;166;737;841;0;48;16;8;2291;;;
165;167;875;324;3;53;15;12;4383;;;
165;171;936;447;0;66;16;26;58396;;;
165;177;1035;524;0;79;23;9;3539;;;
165;181;1055;527;0;81;21;8;881;;;
165;184;858;329;9;49;25;10;39408;;;
165;186;1044;569;0;88;7;17;8807;;;
165;187;1066;724;2;82;9;22;22322;;;
165;188;590;594;1;79;8;11;4383;;;
165;189;869;358;1;28;6;12;30519;;;
165;191;1031;836;4;77;7;16;26214;;;
165;195;1067;620;0;66;19;21;33875;;;
165;196;736;546;4;96;13;11;10136;;;
165;199;796;779;1;82;23;35;316;;;
165;201;748;437;0;96;18;25;12844;;;
165;207;1031;435;0;57;21;10;5041;;;
165;208;592;266;2;70;35;28;51013;;;
165;210;1102;667;8;32;10;7;4383;;;
165;211;944;345;2;32;30;34;58913;;;
165;212;636;291;2;63;6;11;53263;;;
165;213;737;347;1;48;22;12;7361;;;
165;214;723;472;0;34;18;17;3279;;;
165;216;1020;748;9;55;11;8;4383;;;
165;218;905;856;4;39;20;19;13094;;;
165;219;1081;785;0;38;16;35;16695;;;
165;220;1054;700;0;51;32;18;63778;;;
165;221;1072;801;0;37;14;19;12607;;;
166;0;671;300;0;69;29;12;43152;;;
166;1;898;305;0;44;18;11;6553;;;
166;2;940;296;0;49;12;17;13068;;;
166;4;926;331;0;45;17;33;25396;;;
166;5;582;344;0;40;26;15;52464;;;
166;6;695;346;0;68;11;12;52291;;;
166;8;835;343;0;59;21;34;7369;;;
166;10;905;370;0;80;20;32;5734;;;
166;12;504;382;0;50;34;35;58448;;;
166;13;565;384;0;66;16;20;17601;;;
166;14;582;393;1;61;14;19;19651;;;
166;15;714;409;0;81;22;22;5324;;;
166;16;857;393;0;74;9;15;29455;;;
166;17;903;390;0;99;19;22;2151;;;
166;18;968;394;0;59;20;10;4048;;;
166;19;527;413;0;36;13;17;50183;;;
166;20;826;430;0;76;8;15;30254;;;
166;21;871;424;0;72;21;24;45836;;;
166;22;892;420;0;41;20;22;6545;;;
166;23;922;433;2;92;21;22;26121;;;
166;24;986;426;0;44;13;10;4575;;;
166;25;717;468;0;40;18;17;3279;;;
166;27;810;472;0;77;34;19;3587;;;
166;28;834;467;0;79;22;15;4408;;;
166;29;983;462;0;80;15;17;60928;;;
166;30;1039;496;0;87;15;5;319;;;
166;33;1041;526;0;89;28;8;2480;;;
166;34;1090;527;0;66;9;11;4415;;;
166;35;908;565;0;75;12;12;4959;;;
166;38;1096;578;0;71;14;7;6001;;;
166;39;859;619;0;38;10;18;26127;;;
166;40;961;615;0;67;7;14;30503;;;
166;41;1014;592;1;50;9;21;26163;;;
166;42;1017;611;0;49;18;34;17993;;;
166;43;737;648;0;46;15;22;13070;;;
166;44;999;625;0;62;25;21;4462;;;
166;46;738;686;0;45;10;6;4383;;;
166;47;875;689;0;46;15;9;4511;;;
166;48;979;687;0;62;13;14;52227;;;
166;49;731;714;0;99;10;11;4383;;;
166;50;884;728;0;85;17;23;13068;;;
166;51;967;732;0;86;11;25;18018;;;
166;52;1022;706;0;35;19;30;13507;;;
166;54;723;746;0;99;8;12;1655;;;
166;56;766;752;2;92;8;13;4919;;;
166;57;810;751;0;52;12;11;4990;;;
166;60;1035;777;1;35;20;25;52305;;;
166;61;850;824;0;52;19;22;4403;;;
166;62;1004;808;0;68;20;23;4376;;;
166;65;784;846;0;79;20;18;51251;;;
166;66;873;857;0;47;28;31;111;;;
166;67;1017;837;0;91;8;16;9830;;;
166;68;706;873;0;64;6;10;6015;;;
166;69;842;869;0;75;18;7;3549;;;
166;70;660;913;0;59;22;24;4920;;;
166;75;859;445;4;49;30;35;50744;;;
166;76;835;591;2;31;9;9;4415;;;
166;77;851;722;2;68;9;7;4383;;;
166;78;1082;723;0;39;15;7;415;;;
166;81;1070;770;2;69;21;20;49171;;;
166;82;635;937;0;49;7;9;4447;;;
166;83;679;317;0;60;13;20;49255;;;
166;90;873;483;9;40;13;15;30481;;;
166;91;896;537;0;66;21;23;51339;;;
166;96;1032;805;0;33;19;15;4383;;;
166;100;543;856;0;94;20;10;2032;;;
166;111;782;754;0;91;10;11;4383;;;
166;113;938;678;0;59;10;16;1143;;;
166;121;518;385;4;47;12;33;52962;;;
166;138;956;363;0;40;31;23;33879;;;
166;143;925;736;0;51;12;8;785;;;
166;160;564;307;2;78;30;31;40001;;;
166;166;737;841;1;48;16;8;2291;;;
166;167;875;324;0;38;15;10;4383;;;
166;171;955;434;0;44;21;16;28952;;;
166;177;1035;524;1;79;23;9;3539;;;
166;181;1055;526;0;76;21;8;2865;;;
166;186;1044;570;0;88;9;17;8807;;;
166;187;1066;724;3;82;9;22;22322;;;
166;188;590;590;0;74;8;11;4383;;;
166;189;869;358;2;28;6;12;30519;;;
166;191;1031;836;5;77;7;16;26214;;;
166;195;1067;620;1;66;19;21;33875;;;
166;196;736;546;5;96;13;11;10136;;;
166;199;795;779;0;64;21;35;316;;;
166;201;749;434;0;84;12;27;13108;;;
166;207;1031;435;1;57;21;10;5041;;;
166;208;592;266;3;70;35;28;51013;;;
166;210;1102;667;9;32;10;7;4383;;;
166;211;944;345;3;32;30;34;58913;;;
166;212;636;291;3;63;6;11;53263;;;
166;213;737;347;2;48;22;12;7361;;;
166;214;723;472;1;34;18;17;3279;;;
